Subject_ID,Slide_Image,,CNT,Time,TIME(2016/06/23 14:23:23.325),TIMETICK(f=2531445),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
p15,1.bmp,4,6144,100964.05,100.96405,15346022016,334.49984,461.4528,0.32666,0.60085,100.78189,0.18216,208,1,0.31509,0.5735,1,0.33203,0.61719,0,,0.28653,0.54755,17.49145,0.96626,1,0.62607,0.50093,20.31259,0.9705,1,0,0,47
p15,1.bmp,4,6145,100979.19,100.97919,15346060328,333.58848,459.83232,0.32577,0.59874,100.78189,0.1973,208,1,0.31509,0.5735,1,0.32715,0.60938,0,,0.28621,0.54518,19.5286,0.96626,1,0.6256,0.49994,19.97253,0.9705,1,0,0,47
p15,1.bmp,4,6146,100995.3,100.9953,15346101103,333.52704,459.31008,0.32571,0.59806,100.78189,0.21341,208,1,0.32488,0.58918,1,0.32715,0.60938,0,,0.28755,0.54239,18.61645,0.96626,1,0.62674,0.49757,20.02986,0.9705,1,0,0,47
p15,1.bmp,4,6147,101011.55,101.01155,15346142247,331.78624,460.92288,0.32401,0.60016,100.78189,0.22966,208,1,0.30026,0.62959,1,0.32715,0.60938,0,,0.28845,0.5415,18.80883,0.96626,1,0.62801,0.49772,19.42161,0.9705,1,0,0,47
p15,1.bmp,4,6148,101028.31,101.02831,15346184652,330.27072,462.336,0.32253,0.602,100.78189,0.24641,208,1,0.30026,0.62959,1,0.32715,0.60938,0,,0.28836,0.54054,19.56142,0.96626,1,0.62798,0.49555,20.95061,0.9705,1,0,0,47
p15,1.bmp,4,6149,101044.74,101.04474,15346226263,330.22976,461.23008,0.32249,0.60056,100.78189,0.26285,208,1,0.32187,0.57751,1,0.32715,0.60938,0,,0.28871,0.53573,18.13761,0.96626,1,0.62883,0.49049,20.5477,0.9705,1,0,0,47
p15,1.bmp,4,6150,101061.08,101.06108,15346267639,327.08608,460.76928,0.31942,0.59996,100.78189,0.27919,208,1,0.26721,0.58973,1,0.32715,0.60938,0,,0.2876,0.53251,15.2523,0.96626,1,0.62749,0.48684,17.23097,0.9705,1,0,0,47
p15,1.bmp,4,6151,101077.99,101.07799,15346310444,324.27008,460.35456,0.31667,0.59942,100.78189,0.2961,208,1,0.26721,0.58973,1,0.32715,0.60938,0,,0.28713,0.52501,21.33427,0.96626,1,0.62724,0.48018,22.8856,0.9705,1,0,0,47
p15,1.bmp,4,6152,101094.33,101.09433,15346351781,325.38624,460.416,0.31776,0.5995,100.78189,0.31244,208,1,0.33846,0.60093,1,0.32715,0.60938,0,,0.28577,0.51818,18.1422,0.96626,1,0.62628,0.47149,20.98933,0.9705,1,0,0,47
p15,1.bmp,4,6153,101110.55,101.11055,15346392876,325.80608,460.00128,0.31817,0.59896,100.78189,0.32866,208,1,0.32635,0.58815,1,0.32715,0.60938,0,,0.2847,0.51599,17.23918,0.96626,1,0.62521,0.46998,17.06561,0.9705,1,0,0,46
p15,1.bmp,4,6154,101126.83,101.12683,15346434080,326.18496,459.61728,0.31854,0.59846,100.78189,0.34494,208,1,0.32635,0.58815,1,0.32715,0.60938,0,,0.28425,0.51321,20.07257,0.96626,1,0.625,0.4661,21.18965,0.9705,1,0,0,46
p15,1.bmp,4,6155,101143.26,101.14326,15346475679,326.9632,457.89696,0.3193,0.59622,100.78189,0.36137,208,1,0.33611,0.54689,1,0.32715,0.60938,0,,0.28206,0.51123,18.67371,0.96626,1,0.623,0.46061,21.09234,0.9705,1,0,0,46
p15,1.bmp,4,6156,101159.79,101.15979,15346517526,327.0144,455.91552,0.31935,0.59364,100.78189,0.3779,208,1,0.32046,0.53435,1,0.32715,0.60938,0,,0.27909,0.5109,19.00399,0.96626,1,0.62067,0.45926,21.04304,0.9705,1,0,0,46
p15,1.bmp,4,6157,101175.87,101.17587,15346558239,327.10656,454.14912,0.31944,0.59134,100.78189,0.39398,208,1,0.3216,0.53614,1,0.32715,0.60938,0,,0.27881,0.5116,19.05975,0.9621,1,0.62,0.45845,21.89557,0.96633,1,0,0,46
p15,1.bmp,4,6158,101192.6,101.1926,15346600565,326.144,453.02784,0.3185,0.58988,100.78189,0.41071,208,1,0.29499,0.55319,1,0.32715,0.60938,0,,0.27505,0.51389,19.28238,0.95794,1,0.61672,0.45895,21.47593,0.96217,1,0,0,46
p15,1.bmp,4,6159,101208.98,101.20898,15346642032,325.6832,452.91264,0.31805,0.58973,100.78189,0.42709,208,1,0.30637,0.58582,1,0.32715,0.60938,0,,0.27373,0.51612,19.59333,0.95378,1,0.61585,0.46124,20.59557,0.95801,1,0,0,46
p15,1.bmp,4,6160,101225.48,101.22548,15346683781,325.28384,452.82816,0.31766,0.58962,100.78189,0.44359,208,1,0.307,0.58686,1,0.32715,0.60938,0,,0.27317,0.51899,18.48543,0.95378,1,0.61505,0.46396,19.45858,0.95356,1,0,0,46
p15,1.bmp,4,6161,101241.79,101.24179,15346725084,325.89824,452.9664,0.31826,0.5898,100.78189,0.4599,208,1,0.33503,0.59461,1,0.32715,0.60938,0,,0.2721,0.52356,18.85792,0.94933,1,0.6147,0.46653,21.51492,0.94912,1,0,0,46
p15,1.bmp,4,6162,101258.06,101.25806,15346766249,325.98016,453.08928,0.31834,0.58996,100.78189,0.47617,208,1,0.32067,0.59485,1,0.32715,0.60938,0,,0.27132,0.52461,19.80483,0.94489,1,0.61413,0.46809,21.68473,0.94468,1,0,0,46
p15,1.bmp,4,6163,101275.96,101.27596,15346811588,326.13376,453.29664,0.31849,0.59023,100.78189,0.49406,208,1,0.32308,0.59811,1,0.32715,0.60938,0,,0.27075,0.52765,18.0993,0.93628,1,0.61389,0.47058,20.25158,0.93607,1,0,0,46
p15,1.bmp,4,6164,101291.18,101.29118,15346850119,325.65248,454.31808,0.31802,0.59156,100.78189,0.50929,208,1,0.30354,0.63281,1,0.32715,0.60938,0,,0.26981,0.52753,18.68217,0.92767,1,0.61308,0.47234,20.51193,0.93162,1,0,0,46
p15,1.bmp,4,6165,101307.39,101.30739,15346891140,324.7104,453.888,0.3171,0.591,100.78189,0.5255,208,1,0.28742,0.57325,1,0.32715,0.60938,0,,0.26997,0.52806,18.21758,0.92323,1,0.61297,0.47313,20.98552,0.92718,1,0,0,46
p15,1.bmp,4,6166,101323.93,101.32393,15346933028,323.81952,453.48864,0.31623,0.59048,100.78189,0.54204,208,1,0.28751,0.57336,1,0.32715,0.60938,0,,0.26953,0.52953,18.12207,0.92295,1,0.61274,0.47508,19.98373,0.9269,1,0,0,46
p15,1.bmp,4,6167,101341.29,101.34129,15346976991,323.39968,453.696,0.31582,0.59075,100.78189,0.5594,208,1,0.30219,0.5997,1,0.32715,0.60938,1,,0.27014,0.52944,18.86797,0.92267,1,0.61273,0.4765,19.885,0.92245,1,0,0,46
p15,1.bmp,4,6168,101357.03,101.35703,15347016786,323.9424,454.3488,0.31635,0.5916,100.78189,0.57513,208,1,0.33491,0.62139,1,0.32715,0.60807,0,,0.26993,0.52953,18.54195,0.92267,1,0.61231,0.47593,20.04623,0.92245,1,0,0,46
p15,1.bmp,4,6169,101373.41,101.37341,15347058288,324.44416,454.94784,0.31684,0.59238,100.78189,0.59152,208,1,0.33446,0.62057,1,0.32715,0.60807,0,,0.26932,0.52985,18.31087,0.92267,1,0.61191,0.47603,19.77691,0.9269,1,0,0,46
p15,1.bmp,4,6170,101389.91,101.38991,15347100030,325.16096,455.7696,0.31754,0.59345,100.78189,0.60802,208,1,0.34316,0.63297,1,0.32715,0.60677,0,,0.26694,0.53126,18.48326,0.92711,1,0.60968,0.47637,19.40815,0.93551,1,0,0,46
p15,1.bmp,4,6171,101405.99,101.40599,15347140748,323.97312,456.56064,0.31638,0.59448,100.78189,0.6241,208,1,0.27239,0.63349,1,0.32715,0.60677,0,,0.2662,0.53339,18.44509,0.93572,1,0.60902,0.47676,20.3417,0.94411,1,0,0,46
p15,1.bmp,4,6172,101422.71,101.42271,15347183076,322.77504,457.25184,0.31521,0.59538,100.78189,0.64082,208,1,0.26954,0.63057,1,0.32715,0.60677,3,,0.26613,0.5358,16.8241,0.94432,1,0.60862,0.47937,18.59497,0.95272,1,0,0,46
p15,1.bmp,4,6173,101439.09,101.43909,15347224531,323.29728,457.48992,0.31572,0.59569,100.78189,0.6572,208,1,0.33624,0.60802,1,0.32715,0.60677,0,,0.26624,0.54006,18.58046,0.95293,1,0.60823,0.48166,20.19997,0.95716,1,0,0,46
p15,1.bmp,4,6174,101455.17,101.45517,15347265242,324.1984,457.728,0.3166,0.596,100.78189,0.67328,208,1,0.35253,0.60871,1,0.32715,0.60677,0,,0.26614,0.54153,19.3679,0.95737,1,0.608,0.48235,20.45176,0.96161,1,0,0,46
p15,1.bmp,4,6175,101472.23,101.47223,15347308413,325.03808,457.94304,0.31742,0.59628,100.78189,0.69034,208,1,0.35176,0.60808,1,0.32715,0.60677,0,,0.26627,0.54533,17.27676,0.96182,1,0.60831,0.48352,19.61847,0.96161,1,0,0,46
p15,1.bmp,4,6176,101488.31,101.48831,15347349133,325.10976,457.85856,0.31749,0.59617,100.78189,0.70642,208,1,0.3207,0.59156,1,0.32715,0.60677,0,,0.2645,0.54549,17.41152,0.96182,1,0.60657,0.48204,19.54869,0.96161,1,0,0,46
p15,1.bmp,4,6177,101504.82,101.50482,15347390947,325.43744,459.09504,0.31781,0.59778,100.78189,0.72293,208,1,0.33196,0.66867,1,0.32715,0.60677,0,,0.26269,0.54502,17.25483,0.95737,1,0.60549,0.48122,19.12171,0.95716,1,0,0,46
p15,1.bmp,4,6181,101570.3,101.5703,15347556681,373.2992,489.26208,0.36455,0.63706,101.5213,0.049,209,1,0.38082,0.64162,1,0.41992,0.60938,0,,0.26539,0.54673,17.5458,0.95293,1,0.60722,0.48272,19.71826,0.95716,1,0,0,46
p15,1.bmp,4,6182,101587.02,101.58702,15347599019,364.70784,487.38816,0.35616,0.63462,101.5213,0.06572,209,1,0.32256,0.62488,1,0.45605,0.60286,0,,0.26695,0.54632,17.68003,0.95293,1,0.60909,0.48268,20.18815,0.95716,1,0,0,46
p15,1.bmp,4,6183,101603.2,101.6032,15347639963,359.02464,487.51872,0.35061,0.63479,101.5213,0.08189,209,1,0.32288,0.63561,1,0.45605,0.60286,0,,0.26638,0.54519,17.022,0.95737,1,0.60887,0.4824,18.34386,0.96161,1,0,0,46
p15,1.bmp,4,6184,101620.57,101.62057,15347683961,354.8672,487.5264,0.34655,0.6348,101.5213,0.09927,209,1,0.3222,0.63488,1,0.49805,0.57813,0,,0.26711,0.54223,18.42877,0.96182,1,0.60897,0.47935,20.80992,0.96161,1,0,0,46
p15,1.bmp,4,6185,101636.08,101.63608,15347723200,350.79168,488.07936,0.34257,0.63552,101.5213,0.11478,209,1,0.31467,0.64058,1,0.49805,0.57813,0,,0.26729,0.53978,18.10559,0.96182,1,0.60901,0.47723,19.6016,0.96161,1,0,0,46
p15,1.bmp,4,6186,101652.63,101.65263,15347765114,342.86592,482.17344,0.33483,0.62783,101.5213,0.13133,209,1,0.27292,0.56626,1,0.5293,0.53516,0,,0.2677,0.54019,18.21871,0.95737,1,0.60986,0.47758,19.37911,0.95716,1,0,0,46
p15,1.bmp,4,6187,101668.91,101.66891,15347806333,336.81408,477.71136,0.32892,0.62202,101.5213,0.14761,209,1,0.27571,0.56974,1,0.54785,0.50391,0,,0.26793,0.54102,17.42935,0.94877,1,0.6102,0.47824,19.48642,0.94856,1,0,0,46
p15,1.bmp,4,6188,101687.29,101.68729,15347852838,335.03232,478.09536,0.32718,0.62252,101.5213,0.16599,209,1,0.30977,0.62758,1,0.54785,0.50391,0,,0.27027,0.54299,18.76209,0.94016,1,0.61241,0.48024,20.30826,0.93995,1,0,0,46
p15,1.bmp,4,6189,101701.48,101.70148,15347888760,341.52448,479.10912,0.33352,0.62384,101.5213,0.18018,209,1,0.40331,0.63835,1,0.56543,0.47526,0,,0.27164,0.54265,18.29943,0.93155,1,0.61418,0.48034,20.02309,0.93134,1,0,0,46
p15,1.bmp,4,6190,101718.15,101.71815,15347930985,347.09504,480.05376,0.33896,0.62507,101.5213,0.19685,209,1,0.40418,0.63984,1,0.56543,0.47526,0,,0.27248,0.54259,17.97099,0.92711,1,0.61511,0.47998,20.07501,0.9269,1,0,0,46
p15,1.bmp,4,6191,101735.28,101.73528,15347974334,362.4448,475.67616,0.35395,0.61937,101.5213,0.21397,209,1,0.54885,0.54523,1,0.56543,0.47526,0,,0.27509,0.53802,16.40717,0.92267,1,0.61726,0.47666,17.5337,0.92245,1,0,0,46
p15,1.bmp,4,6192,101751.27,101.75127,15348014803,375.23456,473.31072,0.36644,0.61629,101.5213,0.22997,209,1,0.54138,0.57314,1,0.56738,0.46745,0,,0.2749,0.53784,16.30587,0.92267,1,0.61782,0.47571,17.35923,0.92245,1,0,0,46
p15,1.bmp,4,6193,101768.55,101.76855,15348058555,386.44736,471.26784,0.37739,0.61363,101.5213,0.24725,209,1,0.54159,0.57381,1,0.55859,0.46224,0,,0.27589,0.53526,17.27492,0.9185,1,0.61833,0.47443,18.12707,0.92274,1,0,0,46
p15,1.bmp,4,6194,101788.64,101.78864,15348109387,396.63616,468.7488,0.38734,0.61035,101.5213,0.26733,209,1,0.54662,0.55774,1,0.55859,0.46224,0,,0.27761,0.5354,17.54574,0.91879,1,0.6203,0.47514,18.90145,0.92718,1,0,0,46
p15,1.bmp,4,6201,101899.05,101.89905,15348388881,521.94304,417.38496,0.50971,0.54347,101.84982,0.04922,210,1,0.49954,0.51979,1,0.50684,0.4388,0,,0.28325,0.52799,17.80449,0.96084,1,0.62648,0.4706,19.45802,0.96923,1,0,0,46
p15,1.bmp,4,6202,101915.48,101.91548,15348430488,519.79264,413.65248,0.50761,0.53861,101.84982,0.06566,210,1,0.49921,0.51918,1,0.50684,0.4388,0,,0.28376,0.52768,18.0372,0.965,1,0.62737,0.47074,19.20426,0.96895,1,0,0,46
p15,1.bmp,4,6203,101931.92,101.93192,15348472095,521.33888,408.12288,0.50912,0.53141,101.84982,0.08209,210,1,0.51665,0.49539,1,0.50684,0.4388,1,,0.28508,0.52761,18.28519,0.96472,1,0.62842,0.47102,19.54281,0.96867,1,0,0,46
p15,1.bmp,4,6204,101948.44,101.94844,15348513929,518.98368,399.84384,0.50682,0.52063,101.84982,0.09862,210,1,0.49305,0.45593,1,0.50684,0.4388,0,,0.28496,0.52778,18.30005,0.95931,1,0.62904,0.47131,19.81066,0.96326,1,0,0,46
p15,1.bmp,4,6205,101964.89,101.96489,15348555589,517.33504,393.984,0.50521,0.513,101.84982,0.11507,210,1,0.49391,0.45961,1,0.50684,0.4388,0,,0.28536,0.52753,18.40683,0.94973,1,0.62933,0.47233,18.37376,0.95813,1,0,0,46
p15,1.bmp,4,6206,101983.8,101.9838,15348603448,525.27104,391.16544,0.51296,0.50933,101.84982,0.13397,210,1,0.57496,0.48002,1,0.50684,0.4388,3,,0.28606,0.52716,18.61783,0.94461,1,0.63009,0.47298,19.1655,0.94884,1,0,0,46
p15,1.bmp,4,6207,102000.44,102.00044,15348645584,525.85472,389.25312,0.51353,0.50684,101.84982,0.15062,210,1,0.51869,0.4844,1,0.50684,0.4388,0,,0.28725,0.52737,18.71296,0.94044,1,0.63108,0.47367,18.6716,0.94468,1,0,0,46
p15,1.bmp,4,6208,102019.01,102.01901,15348692566,526.336,387.6864,0.514,0.5048,101.84982,0.16919,210,1,0.51869,0.4844,1,0.50684,0.4388,0,,0.28799,0.52816,17.91722,0.94044,1,0.63159,0.4753,18.0458,0.94468,1,0,0,46
p15,1.bmp,4,6209,102030.24,102.03024,15348721028,522.89536,385.5744,0.51064,0.50205,101.84982,0.18042,210,1,0.4737,0.47172,1,0.50684,0.4388,0,,0.28887,0.52946,18.67945,0.94044,1,0.63365,0.47596,20.24122,0.94468,1,0,0,46
p15,1.bmp,4,6210,102046.54,102.04654,15348762249,519.79264,384.22272,0.50761,0.50029,101.84982,0.19672,210,1,0.4712,0.47925,1,0.5459,0.4375,0,,0.28913,0.52991,18.83323,0.94489,1,0.63371,0.47699,19.51076,0.94912,1,0,0,46
p15,1.bmp,4,6211,102064.42,102.06442,15348807546,517.08928,382.94784,0.50497,0.49863,101.84982,0.2146,210,1,0.47068,0.47702,1,0.5459,0.4375,0,,0.28949,0.53047,18.1262,0.94933,1,0.63388,0.47872,17.98903,0.95356,1,0,0,46
p15,1.bmp,4,6212,102079.3,102.0793,15348845187,519.424,384.39168,0.50725,0.50051,101.84982,0.22948,210,1,0.53922,0.52687,1,0.63867,0.4375,0,,0.28944,0.53052,18.10409,0.95378,1,0.63399,0.47907,19.05674,0.96217,1,0,0,46
p15,1.bmp,4,6213,102095.83,102.09583,15348887016,520.99072,382.24896,0.50878,0.49772,101.84982,0.246,210,1,0.5317,0.45585,1,0.63867,0.4375,0,,0.28955,0.53073,18.13568,0.95794,1,0.63463,0.47884,19.45794,0.96633,1,0,0,46
p15,1.bmp,4,6214,102113.71,102.11371,15348932313,522.37312,380.35968,0.51013,0.49526,101.84982,0.26389,210,1,0.5317,0.45585,1,0.6748,0.4375,0,,0.29021,0.52996,18.52322,0.95794,1,0.63482,0.47878,19.4145,0.96633,1,0,0,46
p15,1.bmp,4,6215,102128.78,102.12878,15348970475,521.2672,380.34432,0.50905,0.49524,101.84982,0.27896,210,1,0.49071,0.49485,1,0.6748,0.4375,0,,0.29009,0.52988,18.54683,0.95794,1,0.63503,0.47795,19.71043,0.96217,1,0,0,46
p15,1.bmp,4,6216,102145.51,102.14551,15349012796,520.1408,378.50112,0.50795,0.49284,101.84982,0.29568,210,1,0.48811,0.44973,1,0.68164,0.4349,0,,0.28977,0.52946,18.6697,0.95378,1,0.63454,0.47761,19.42002,0.95801,1,0,0,46
p15,1.bmp,4,6217,102165.18,102.16518,15349062598,519.15776,377.02656,0.50699,0.49092,101.84982,0.31535,210,1,0.48874,0.45441,1,0.68164,0.4349,0,,0.29017,0.52833,19.00304,0.94961,1,0.63487,0.47627,20.35137,0.94551,1,0,0,46
p15,1.bmp,4,6218,102178.48,102.17848,15349096253,519.59808,376.96512,0.50742,0.49084,101.84982,0.32866,210,1,0.51603,0.48928,1,0.68066,0.42708,0,,0.28946,0.5278,18.69268,0.93712,1,0.63404,0.47567,20.42048,0.93302,1,0,0,46
p15,1.bmp,4,6219,102195.42,102.19542,15349139156,518.58432,375.7056,0.50643,0.4892,101.84982,0.3456,210,1,0.48564,0.45481,1,0.68066,0.42708,0,,0.28996,0.52811,19.17331,0.92462,1,0.63461,0.47578,20.71009,0.92052,1,0,0,46
p15,1.bmp,4,6220,102211.88,102.21188,15349180840,517.6832,374.62272,0.50555,0.48779,101.84982,0.36206,210,1,0.48627,0.45662,1,0.67383,0.41667,0,,0.29011,0.52824,18.93658,0.91629,1,0.63492,0.47698,19.81688,0.92052,1,0,0,46
p15,1.bmp,4,6221,102227.74,102.22774,15349220943,524.15488,375.4752,0.51187,0.4889,101.84982,0.37791,210,1,0.65711,0.51462,1,0.67383,0.41667,0,,0.29378,0.52941,18.84311,0.91629,1,0.63857,0.47933,19.74115,0.92468,1,0,0,46
p15,1.bmp,4,6222,102243.59,102.24359,15349261110,530.97472,377.73312,0.51853,0.49184,101.84982,0.39377,210,1,0.67856,0.56233,1,0.66895,0.41406,0,,0.29547,0.52916,19.37089,0.92045,1,0.64018,0.47967,20.26081,0.92885,1,0,0,46
p15,1.bmp,4,6223,102260.16,102.26016,15349303056,537.28256,379.79904,0.52469,0.49453,101.84982,0.41034,210,1,0.67855,0.56168,1,0.66895,0.41406,0,,0.29626,0.52941,19.29738,0.92461,1,0.6416,0.48096,19.55987,0.92856,1,0,0,46
p15,1.bmp,4,6230,102381.77,102.38177,15349610892,683.97056,360.43776,0.66794,0.46932,102.32588,0.05589,211,1,0.72048,0.48732,1,0.66113,0.41146,0,,0.298,0.53069,19.33574,0.936,1,0.64308,0.48429,18.48132,0.93579,1,0,0,46
p15,1.bmp,4,6231,102393.51,102.39351,15349640611,689.63328,368.64,0.67347,0.48,102.32588,0.06763,211,1,0.69561,0.52273,1,0.66113,0.41146,0,,0.29765,0.53108,19.06172,0.936,1,0.64249,0.48324,19.43634,0.93579,1,0,0,46
p15,1.bmp,4,6232,102408.13,102.40813,15349677598,693.41184,374.11584,0.67716,0.48713,102.32588,0.08224,211,1,0.69561,0.52273,1,0.66113,0.41146,1,,0.29731,0.53251,17.57079,0.936,1,0.64225,0.48408,18.52114,0.93579,1,0,0,46
p15,1.bmp,4,6233,102424.3,102.4243,15349718545,661.12512,367.42656,0.64563,0.47842,102.32588,0.09842,211,1,0.45642,0.42619,1,0.66113,0.41146,0,,0.29645,0.53313,13.80598,0.936,1,0.64146,0.48489,13.74574,0.93995,1,0,0,46
p15,1.bmp,4,6234,102441.02,102.44102,15349760880,638.3616,362.51136,0.6234,0.47202,102.32588,0.11514,211,1,0.46785,0.4272,1,0.66113,0.41146,3,,0.29743,0.53273,13.9174,0.93572,1,0.64177,0.48493,13.88567,0.93967,1,0,0,46
p15,1.bmp,4,6235,102457.67,102.45767,15349803020,638.3616,362.51136,0.6234,0.47202,102.32588,0.13179,211,1,0.46785,0.4272,0,0.66113,0.41146,0,,0.29743,0.53273,13.9174,0.93543,0,0.64177,0.48493,13.88567,0.93939,0,0,0,45
p15,1.bmp,4,6236,102473.88,102.47388,15349844050,638.3616,362.51136,0.6234,0.47202,102.32588,0.14799,211,1,0.46785,0.4272,0,0.66113,0.41146,0,,0.29743,0.53273,13.9174,0.93515,0,0.64177,0.48493,13.88567,0.93494,0,0,0,45
p15,1.bmp,4,6237,102492.51,102.49251,15349891213,638.3616,362.51136,0.6234,0.47202,102.32588,0.16663,211,1,0.46785,0.4272,0,0.66113,0.41146,0,,0.29743,0.53273,13.9174,0.93515,0,0.64177,0.48493,13.88567,0.93494,0,971,0,45
p15,1.bmp,4,6250,102704.06,102.70406,15350426742,711.07584,382.44096,0.69441,0.49797,102.6543,0.04976,212,1,0.68608,0.49479,1,0.66016,0.61589,0,,0.30279,0.53135,17.05707,0.93099,1,0.64896,0.48788,17.5092,0.93078,1,0,0,46
p15,1.bmp,4,6251,102720.44,102.72044,15350468198,686.46912,357.0432,0.67038,0.4649,102.6543,0.06615,212,1,0.57425,0.3326,1,0.66016,0.61589,0,,0.30292,0.53146,15.13031,0.92683,1,0.65017,0.48729,15.66857,0.92662,1,0,0,46
p15,1.bmp,4,6252,102736.88,102.73688,15350509811,686.46912,357.0432,0.67038,0.4649,102.6543,0.08258,212,1,0.57425,0.3326,0,0.66016,0.61589,0,,0.30292,0.53146,15.13031,0.92267,0,0.65017,0.48729,15.66857,0.92245,0,0,0,46
p15,1.bmp,4,6253,102753.72,102.75372,15350552466,686.46912,357.0432,0.67038,0.4649,102.6543,0.09943,212,1,0.57425,0.3326,0,0.66016,0.61589,0,,0.30292,0.53146,15.13031,0.9185,0,0.65017,0.48729,15.66857,0.91829,0,0,0,46
p15,1.bmp,4,6254,102772.28,102.77228,15350599424,686.46912,357.0432,0.67038,0.4649,102.6543,0.11798,212,1,0.57425,0.3326,0,0.66016,0.61719,0,,0.30292,0.53146,15.13031,0.91434,0,0.65017,0.48729,15.66857,0.91413,0,0,0,46
p15,1.bmp,4,6270,103032.42,103.03242,15351257994,626.95424,531.31776,0.61226,0.69182,102.98286,0.04956,213,1,0.57363,0.68354,1,0.60156,0.62891,0,,0.30213,0.53718,19.90367,0.91074,1,0.64916,0.49236,22.43708,0.91914,1,0,0,46
p15,1.bmp,4,6271,103049.33,103.04933,15351300783,619.02848,529.8432,0.60452,0.6899,102.98286,0.06647,213,1,0.57355,0.68224,1,0.60156,0.62891,0,,0.30232,0.53671,20.26247,0.91519,1,0.64913,0.49284,21.91677,0.92358,1,0,0,46
p15,1.bmp,4,6272,103065.37,103.06537,15351341378,622.99136,524.1216,0.60839,0.68245,102.98286,0.0825,213,1,0.62776,0.64517,1,0.5166,0.64323,0,,0.30232,0.53671,19.61699,0.91963,1,0.64929,0.49265,21.23209,0.92803,1,0,0,46
p15,1.bmp,4,6273,103081.62,103.08162,15351382518,623.3088,519.11424,0.6087,0.67593,102.98286,0.09875,213,1,0.61051,0.63685,1,0.50391,0.64323,0,,0.30286,0.53618,19.73672,0.92408,1,0.6494,0.49268,20.59249,0.93247,1,0,0,46
p15,1.bmp,4,6274,103097.92,103.09792,15351423761,623.5136,515.30496,0.6089,0.67097,102.98286,0.11505,213,1,0.61034,0.63625,1,0.50391,0.64323,0,,0.30275,0.53504,20.63385,0.92852,1,0.64977,0.49143,22.0919,0.93247,1,0,0,46
p15,1.bmp,4,6275,103114.27,103.11427,15351465169,623.26784,513.20064,0.60866,0.66823,102.98286,0.13141,213,1,0.6067,0.64625,1,0.50293,0.64323,0,,0.30279,0.53487,20.26631,0.92852,1,0.65014,0.49178,21.27222,0.93247,1,0,0,46
p15,1.bmp,4,6276,103131.36,103.13136,15351508446,626.10432,508.73856,0.61143,0.66242,102.98286,0.1485,213,1,0.63634,0.61013,1,0.50293,0.64323,0,,0.30269,0.53495,20.27554,0.92408,1,0.65019,0.49164,21.4549,0.92803,1,0,0,46
p15,1.bmp,4,6277,103147.37,103.14737,15351548974,628.39808,505.19808,0.61367,0.65781,102.98286,0.16451,213,1,0.63612,0.61177,1,0.50293,0.64323,0,,0.30274,0.53491,20.12087,0.91963,1,0.65016,0.49168,21.54273,0.92358,1,0,0,46
p15,1.bmp,4,6278,103163.65,103.16365,15351590159,626.688,504.8448,0.612,0.65735,102.98286,0.18079,213,1,0.59357,0.65225,1,0.50293,0.64323,0,,0.30298,0.53518,20.64673,0.91519,1,0.65009,0.49293,20.51875,0.91914,1,0,0,46
p15,1.bmp,4,6279,103179.96,103.17996,15351631478,627.42528,502.3104,0.61272,0.65405,102.98286,0.1971,213,1,0.62138,0.6145,1,0.50293,0.64323,0,,0.30291,0.53565,20.69143,0.91074,1,0.64998,0.49299,21.13681,0.91469,1,0,0,46
p15,1.bmp,4,6280,103196.5,103.1965,15351673349,628.0704,500.18304,0.61335,0.65128,102.98286,0.21364,213,1,0.62157,0.61522,1,0.50293,0.64323,0,,0.30316,0.53645,19.8245,0.9063,1,0.6494,0.49312,21.39279,0.91469,1,0,0,46
p15,1.bmp,4,6281,103212.95,103.21295,15351714984,631.18336,500.75136,0.61639,0.65202,102.98286,0.23009,213,1,0.65901,0.66246,1,0.50293,0.64193,0,,0.30276,0.53633,20.21282,0.9063,1,0.65008,0.49327,21.42864,0.91469,1,0,0,46
p15,1.bmp,4,6282,103229.52,103.22952,15351756934,627.47648,498.8928,0.61277,0.6496,102.98286,0.24666,213,1,0.55846,0.61319,1,0.50293,0.64193,0,,0.30228,0.53664,19.56489,0.91074,1,0.64936,0.49281,21.26844,0.91914,1,0,0,46
p15,1.bmp,4,6283,103250.27,103.25027,15351809445,624.18944,497.10336,0.60956,0.64727,102.98286,0.26741,213,1,0.55817,0.61,1,0.50293,0.64193,1,,0.30217,0.5364,19.7882,0.91935,1,0.6491,0.49239,21.38449,0.92774,1,0,0,46
p15,1.bmp,4,6284,103262.71,103.26271,15351840935,619.23328,497.4336,0.60472,0.6477,102.98286,0.27985,213,1,0.52246,0.65502,1,0.50293,0.64193,0,,0.30136,0.53547,19.30535,0.92796,1,0.6486,0.49196,21.45932,0.93635,1,0,0,46
p15,1.bmp,4,6285,103278.76,103.27876,15351881574,613.0176,497.3184,0.59865,0.64755,102.98286,0.2959,213,1,0.48938,0.64489,1,0.50293,0.64193,0,,0.30146,0.53515,19.35755,0.93656,1,0.64864,0.49183,21.61336,0.94496,1,0,0,46
