Subect_ID,Slide_Image,Event,CNT,Time,TIME(2016/06/16 13:46:23.338),TIMETICK(f=2531396),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s18,intro.bmp,2,2527,41512.94,41.51294,42484487518,389.82656,445.04064,0.38069,0.57948,41.46397,0.04896,93,1,0.38418,0.56771,1,0.92676,0.77344,0,,0.19739,0.38009,17.87512,1.00681,1,0.5448,0.36454,19.71599,1.01043,1,0,0,7
s18,intro.bmp,2,2528,41529.3,41.5293,42484528964,389.96992,443.75808,0.38083,0.57781,41.46397,0.06533,93,1,0.38139,0.57112,1,0.92676,0.77344,0,,0.19731,0.38018,17.99084,1.00681,1,0.54477,0.36451,19.65064,1.01043,1,0,0,7
s18,intro.bmp,2,2529,41547.19,41.54719,42484574222,389.98016,442.43712,0.38084,0.57609,41.46397,0.08321,93,1,0.38093,0.56753,1,0.92676,0.77344,0,,0.19761,0.37942,17.91956,1.01089,1,0.54468,0.36446,19.76516,1.01452,1,0,0,7
s18,intro.bmp,2,2530,41561.97,41.56197,42484611623,388.64896,442.49856,0.37954,0.57617,41.46397,0.09798,93,1,0.3717,0.57665,1,0.92676,0.77344,0,,0.1977,0.37945,17.79399,1.01498,1,0.54471,0.36455,19.53839,1.0186,1,0,0,7
s18,intro.bmp,2,2531,41578.5,41.5785,42484653493,388.42368,442.4064,0.37932,0.57605,41.46397,0.11452,93,1,0.37779,0.57517,1,0.92676,0.77344,0,,0.19767,0.37993,18.1973,1.01906,1,0.54461,0.36457,19.65919,1.02269,1,0,0,7
s18,intro.bmp,2,2532,41595.29,41.59529,42484695976,388.1984,442.03008,0.3791,0.57556,41.46397,0.1313,93,1,0.37732,0.57165,1,0.92676,0.77344,0,,0.19775,0.38013,18.59328,1.02315,1,0.54472,0.36459,19.3616,1.02677,1,0,0,7
s18,intro.bmp,2,2533,41611.84,41.61184,42484737874,388.47488,439.21152,0.37937,0.57189,41.46397,0.14786,93,1,0.38184,0.53891,1,0.92676,0.77344,0,,0.19716,0.38013,18.07058,1.02723,1,0.54472,0.36502,19.36274,1.03086,1,0,0,7
s18,intro.bmp,2,2534,41628.11,41.62811,42484779053,387.20512,434.88,0.37813,0.56625,41.46397,0.16412,93,1,0.36577,0.50984,1,0.92676,0.77344,0,,0.1969,0.38064,18.24579,1.03132,1,0.54459,0.36489,19.293,1.03494,1,0,0,7
s18,intro.bmp,2,2535,41644.39,41.64439,42484820266,386.10944,431.14752,0.37706,0.56139,41.46397,0.1804,93,1,0.36527,0.50785,1,0.92676,0.77344,0,,0.19698,0.38019,18.11548,1.0354,1,0.54434,0.36518,19.20714,1.03497,1,0,0,7
s18,intro.bmp,2,2536,41661.5,41.6615,42484863581,384.768,430.40256,0.37575,0.56042,41.46397,0.19752,93,1,0.35998,0.54879,1,0.92676,0.77344,0,,0.19703,0.3805,18.22429,1.03543,1,0.54441,0.36522,19.01797,1.03091,1,0,0,7
s18,intro.bmp,2,2537,41677.49,41.67749,42484904045,383.32416,429.9648,0.37434,0.55985,41.46397,0.2135,93,1,0.35598,0.55244,1,0.92676,0.77344,0,,0.19703,0.38064,18.25755,1.03137,1,0.54425,0.36536,19.00876,1.02685,1,0,0,7
s18,intro.bmp,2,2538,41693.85,41.69385,42484945475,382.1056,429.76512,0.37315,0.55959,41.46397,0.22987,93,1,0.35654,0.55603,1,0.92676,0.77344,0,,0.19691,0.38072,18.18769,1.02732,1,0.54425,0.36534,18.87393,1.02279,1,0,0,7
s18,intro.bmp,2,2539,41710.22,41.71022,42484986930,380.90752,431.41632,0.37198,0.56174,41.46397,0.24624,93,1,0.35443,0.59399,1,0.92676,0.77344,0,,0.19689,0.38085,17.91206,1.02326,1,0.54401,0.3655,18.97865,1.01874,1,0,0,7
s18,intro.bmp,2,2540,41726.32,41.72632,42485027681,378.5728,433.90464,0.3697,0.56498,41.46397,0.26234,93,1,0.33324,0.61685,1,0.92676,0.77344,0,,0.1968,0.3808,17.85478,1.0192,1,0.54377,0.36609,19.44867,1.01468,1,0,0,7
s18,intro.bmp,2,2541,41743.11,41.74311,42485070176,376.576,436.40832,0.36775,0.56824,41.46397,0.27913,93,1,0.33454,0.62361,1,0.92676,0.77344,0,,0.19659,0.38082,17.68586,1.01106,1,0.54399,0.36572,18.79894,1.00654,1,0,0,7
s18,intro.bmp,2,2542,41759.47,41.75947,42485111594,375.92064,437.2608,0.36711,0.56935,41.46397,0.29549,93,1,0.35566,0.58934,1,0.92676,0.77344,0,,0.19658,0.38083,17.8103,1.00291,1,0.54404,0.36569,18.60032,0.99839,1,0,0,7
s18,intro.bmp,2,2543,41776.25,41.77625,42485154054,375.48032,437.80608,0.36668,0.57006,41.46397,0.31226,93,1,0.35856,0.58344,1,0.92676,0.77344,0,,0.19685,0.38097,17.89351,0.99883,1,0.54409,0.36565,18.54456,0.99431,1,0,0,7
s18,intro.bmp,2,2544,41792.98,41.79298,42485196430,375.11168,438.42816,0.36632,0.57087,41.46397,0.329,93,1,0.35913,0.58704,1,0.92676,0.77344,0,,0.19692,0.38105,17.99969,0.99474,1,0.54421,0.36573,18.53574,0.99022,1,0,0,7
s18,intro.bmp,2,2545,41810.05,41.81005,42485239622,375.83872,438.17472,0.36703,0.57054,41.46397,0.34606,93,1,0.38176,0.56369,1,0.92676,0.77344,0,,0.19707,0.38129,17.44941,0.99066,1,0.54422,0.36585,18.34216,0.98614,1,0,0,7
s18,intro.bmp,2,2546,41825.58,41.82558,42485278931,376.064,438.65856,0.36725,0.57117,41.46397,0.3616,93,1,0.37224,0.58497,1,0.92676,0.77344,0,,0.19709,0.38153,17.6027,0.98657,1,0.54443,0.36652,19.2604,0.98205,1,0,0,7
s18,intro.bmp,2,2547,41844.55,41.84455,42485326972,376.27904,439.09632,0.36746,0.57174,41.46397,0.38057,93,1,0.37224,0.58497,1,0.92676,0.77344,0,,0.1972,0.38147,17.68444,0.98657,1,0.54444,0.36669,19.44453,0.98205,1,0,0,7
s18,intro.bmp,2,2548,41859.28,41.85928,42485364238,376.15616,439.41888,0.36734,0.57216,41.46397,0.39529,93,1,0.36454,0.58211,1,0.92676,0.77344,0,,0.19754,0.38148,17.67762,0.98657,1,0.54464,0.367,19.23649,0.98614,1,0,0,7
s18,intro.bmp,2,2549,41874.45,41.87445,42485402646,376.3712,438.91968,0.36755,0.57151,41.46397,0.41047,93,1,0.37268,0.55545,1,0.92676,0.77344,0,,0.1976,0.38148,17.76572,0.99066,1,0.54491,0.36703,19.30962,0.99022,1,0,0,7
s18,intro.bmp,2,2550,41890.79,41.89079,42485444001,376.54528,438.35904,0.36772,0.57078,41.46397,0.4268,93,1,0.37217,0.55173,1,0.92676,0.77344,0,,0.19755,0.38127,17.3904,0.99474,1,0.5449,0.36682,19.12362,0.99431,1,0,0,7
s18,intro.bmp,2,2551,41907.23,41.90723,42485485640,375.99232,437.56032,0.36718,0.56974,41.46397,0.44325,93,1,0.3526,0.54173,1,0.92676,0.77344,0,,0.19791,0.38176,17.34831,0.99883,1,0.54537,0.36682,19.04952,0.99839,1,0,0,7
s18,intro.bmp,2,2552,41923.57,41.92357,42485526988,374.6304,437.49888,0.36585,0.56966,41.46397,0.45959,93,1,0.32873,0.56742,1,0.92676,0.77344,0,,0.19771,0.38272,17.50678,1.00291,1,0.54514,0.36725,19.10032,1.00248,1,0,0,7
s18,intro.bmp,2,2553,41940.15,41.94015,42485568952,373.38112,437.48352,0.36463,0.56964,41.46397,0.47617,93,1,0.32922,0.56896,1,0.92676,0.77344,0,,0.19787,0.3825,17.80807,0.99928,1,0.54504,0.36728,19.09023,1.00291,1,0,0,7
s18,intro.bmp,2,2554,41956.63,41.95663,42485610720,372.20352,439.72608,0.36348,0.57256,41.46397,0.49266,93,1,0.32874,0.66003,1,0.92676,0.77344,0,,0.19712,0.38436,17.75341,0.99971,1,0.54401,0.36868,19.31738,0.99925,1,0,0,7
s18,intro.bmp,2,2555,41972.66,41.97266,42485651280,369.75616,441.62304,0.36109,0.57503,41.46397,0.50868,93,1,0.2871,0.6518,1,0.92676,0.77344,0,,0.19719,0.38435,17.65856,0.99605,1,0.54417,0.36861,19.29541,0.99559,1,0,0,7
s18,intro.bmp,2,2556,41989.46,41.98946,42485693788,367.47264,443.4816,0.35886,0.57745,41.46397,0.52547,93,1,0.28752,0.65476,1,0.92676,0.77344,0,,0.19718,0.38437,17.63454,0.99602,1,0.54413,0.36842,19.10084,0.9879,1,0,0,7
s18,intro.bmp,2,2557,42005.87,42.00587,42485735363,365.8752,444.46464,0.3573,0.57873,41.46397,0.5419,93,1,0.30601,0.62119,1,0.92676,0.77344,0,,0.19748,0.3837,17.65824,0.98833,1,0.54432,0.36812,19.07465,0.9802,1,0,0,7
s18,intro.bmp,2,2561,42071.64,42.07164,42485901826,324.22912,482.92608,0.31663,0.62881,42.02232,0.04932,94,1,0.31069,0.64439,1,0.92676,0.77344,0,,0.19754,0.38401,17.92694,0.98881,1,0.54495,0.3688,19.58483,0.99606,1,0,0,7
s18,intro.bmp,2,2562,42088.09,42.08809,42485943453,322.7136,484.34688,0.31515,0.63066,42.02232,0.06577,94,1,0.30926,0.63807,1,0.92676,0.77344,0,,0.19754,0.38401,17.92694,0.99652,1,0.54497,0.36869,19.47493,1.00378,1,0,0,7
s18,intro.bmp,2,2563,42104.48,42.10448,42485984936,332.07296,488.80128,0.32429,0.63646,42.02232,0.08215,94,1,0.36998,0.66546,1,0.92676,0.77344,0,,0.19936,0.38377,17.49549,1.00424,1,0.54673,0.36828,18.18383,1.00786,1,0,0,7
s18,intro.bmp,2,2564,42120.7,42.1207,42486026033,363.3152,487.91808,0.3548,0.63531,42.02232,0.09839,94,1,0.53784,0.62842,1,0.92676,0.77344,0,,0.20322,0.38274,16.95834,1.01599,1,0.55048,0.36957,18.6792,1.01961,1,0,0,7
s18,intro.bmp,2,2565,42137.95,42.13795,42486069687,386.77504,486.65856,0.37771,0.63367,42.02232,0.11563,94,1,0.53809,0.6222,1,0.92676,0.77344,0,,0.20332,0.38284,17.92575,1.02365,1,0.55107,0.36896,18.38769,1.02728,1,0,0,7
s18,intro.bmp,2,2566,42153.72,42.15372,42486109609,403.05664,483.648,0.39361,0.62975,42.02232,0.1314,94,1,0.52078,0.59835,1,0.92676,0.77344,0,,0.20316,0.3828,17.38917,1.03132,1,0.55092,0.36895,18.57819,1.03086,1,0,0,7
s18,intro.bmp,2,2567,42170.04,42.17004,42486150945,415.27296,482.44992,0.40554,0.62819,42.02232,0.14773,94,1,0.51292,0.61419,1,0.92676,0.77344,0,,0.20308,0.38292,17.45035,1.02723,1,0.55078,0.36888,18.59985,1.02677,1,0,0,7
s18,intro.bmp,2,2568,42194.85,42.19485,42486213730,425.22624,481.91232,0.41526,0.62749,42.02232,0.17253,94,1,0.51244,0.62052,1,0.92676,0.77344,0,,0.20299,0.38292,17.35918,1.02315,1,0.55082,0.36884,18.51376,1.01502,1,0,0,7
s18,intro.bmp,2,2569,42207.58,42.20758,42486245948,431.5136,481.17504,0.4214,0.62653,42.02232,0.18526,94,1,0.48896,0.61591,1,0.92676,0.77344,0,,0.2027,0.38231,16.7178,1.0114,1,0.55065,0.36859,18.52251,1.00327,1,0,0,7
s18,intro.bmp,2,2570,42219.34,42.21934,42486275694,436.60288,482.42688,0.42637,0.62816,42.02232,0.19701,94,1,0.4861,0.64774,1,0.92676,0.77344,0,,0.20269,0.38234,16.79971,0.99965,1,0.55065,0.36859,18.52251,0.99152,1,0,0,7
s18,intro.bmp,2,2571,42235.95,42.23595,42486317740,440.9856,484.02432,0.43065,0.63024,42.02232,0.21362,94,1,0.48628,0.65727,1,0.92676,0.77344,0,,0.20276,0.38209,16.63074,0.9879,1,0.55057,0.3684,18.45738,0.97977,1,0,0,7
s18,intro.bmp,2,2575,42301.57,42.30157,42486483873,514.7136,510.72768,0.50265,0.66501,42.25229,0.04929,95,1,0.50165,0.67093,1,0.92676,0.77344,0,,0.20275,0.38178,17.3036,0.95676,1,0.55068,0.3682,19.05109,0.95633,1,0,0,7
s18,intro.bmp,2,2576,42318.18,42.31818,42486525897,515.66592,511.54944,0.50358,0.66608,42.25229,0.06589,95,1,0.50729,0.67035,1,0.92676,0.77344,0,,0.20262,0.38189,17.23914,0.96037,1,0.55073,0.36824,18.95829,0.95993,1,0,0,7
s18,intro.bmp,2,2577,42334.75,42.33475,42486567876,516.352,511.08096,0.50425,0.66547,42.25229,0.08247,95,1,0.50758,0.66244,1,0.92676,0.77344,0,,0.20262,0.38189,17.23914,0.96806,1,0.55071,0.36817,18.9497,0.97168,1,0,0,7
s18,intro.bmp,2,2578,42350.62,42.35062,42486608035,515.82976,511.74144,0.50374,0.66633,42.25229,0.09834,95,1,0.50072,0.6715,1,0.92676,0.77344,0,,0.20305,0.38229,17.10898,0.97981,1,0.55113,0.36847,18.97983,0.98343,1,0,0,7
s18,intro.bmp,2,2579,42367.23,42.36723,42486650056,517.05856,511.45728,0.50494,0.66596,42.25229,0.11494,95,1,0.51329,0.66333,1,0.92676,0.77344,0,,0.20312,0.38197,16.92998,0.99156,1,0.55142,0.36863,18.94168,0.99518,1,0,0,7
s18,intro.bmp,2,2580,42383.51,42.38351,42486691291,518.00064,510.85056,0.50586,0.66517,42.25229,0.13123,95,1,0.5132,0.6589,1,0.92676,0.77344,0,,0.20324,0.38192,17.03023,0.99923,1,0.55161,0.36877,18.84052,0.99879,1,0,0,7
s18,intro.bmp,2,2581,42399.97,42.39997,42486732951,522.48576,510.26688,0.51024,0.66441,42.25229,0.14768,95,1,0.54972,0.65751,1,0.92676,0.77344,0,,0.20404,0.38181,17.18689,1.00283,1,0.5519,0.36862,18.65065,1.0024,1,0,0,7
s18,intro.bmp,2,2582,42420.17,42.42017,42486784068,523.02848,509.16864,0.51077,0.66298,42.25229,0.16788,95,1,0.51606,0.64867,1,0.92676,0.77344,0,,0.20434,0.38154,17.20471,1.00283,1,0.55205,0.36863,18.82029,1.0024,1,0,0,7
s18,intro.bmp,2,2583,42432.83,42.43283,42486816129,523.47904,508.43904,0.51121,0.66203,42.25229,0.18054,95,1,0.51602,0.6516,1,0.92676,0.77344,0,,0.20422,0.38173,17.31307,0.9992,1,0.55217,0.36859,18.87354,0.99877,1,0,0,7
s18,intro.bmp,2,2584,42450.55,42.45055,42486860998,524.63616,508.05504,0.51234,0.66153,42.25229,0.19827,95,1,0.52593,0.65559,1,0.92676,0.77344,0,,0.20437,0.38221,16.81491,0.99557,1,0.55237,0.36903,18.78026,0.99105,1,0,0,7
s18,intro.bmp,2,2585,42465.77,42.46577,42486899517,524.48256,508.99968,0.51219,0.66276,42.25229,0.21348,95,1,0.51017,0.67871,1,0.92676,0.77344,0,,0.2044,0.38218,16.58321,0.9838,1,0.55249,0.36937,18.65059,0.97928,1,0,0,7
s18,intro.bmp,2,2586,42482.54,42.48254,42486941958,524.34944,509.89824,0.51206,0.66393,42.25229,0.23025,95,1,0.51036,0.68033,1,0.92676,0.77344,0,,0.20439,0.38288,17.5257,0.97974,1,0.55291,0.36925,18.48244,0.97928,1,0,0,7
s18,intro.bmp,2,2587,42498.76,42.49876,42486983054,524.8,512.07168,0.5125,0.66676,42.25229,0.24648,95,1,0.519,0.70922,1,0.92676,0.77344,0,,0.20462,0.38307,17.35157,0.97974,1,0.55317,0.36991,18.68512,0.98336,1,0,0,7
s18,intro.bmp,2,2588,42519.48,42.51948,42487035480,526.1824,512.97792,0.51385,0.66794,42.25229,0.26719,95,1,0.53547,0.68676,1,0.92676,0.77344,0,,0.20467,0.38297,17.40769,0.98788,1,0.55347,0.36974,18.40445,0.9915,1,0,0,7
s18,intro.bmp,2,2589,42531.31,42.53131,42487065437,527.39072,513.76896,0.51503,0.66897,42.25229,0.27902,95,1,0.53517,0.68653,1,0.92676,0.77344,0,,0.20474,0.38313,17.67729,0.99194,1,0.55338,0.37003,18.77454,0.9879,1,0,0,7
s18,intro.bmp,2,2590,42548,42.548,42487107714,528.34304,514.89792,0.51596,0.67044,42.25229,0.29572,95,1,0.53271,0.69696,1,0.92676,0.77344,0,,0.20477,0.38325,17.56931,0.98833,1,0.55343,0.36997,18.6861,0.98792,1,0,0,7
s18,intro.bmp,2,2591,42564.51,42.56451,42487149496,529.0496,513.26208,0.51665,0.66831,42.25229,0.31223,95,1,0.52961,0.62777,1,0.92676,0.77344,0,,0.20488,0.38167,17.48883,0.98836,1,0.55325,0.3683,18.34609,0.98795,1,0,0,7
s18,intro.bmp,2,2592,42580.86,42.58086,42487190893,529.67424,511.77984,0.51726,0.66638,42.25229,0.32858,95,1,0.52961,0.62775,1,0.92676,0.77344,0,,0.20498,0.38108,17.21453,0.98838,1,0.55366,0.36809,18.22433,0.98797,1,0,0,7
s18,intro.bmp,2,2593,42597.43,42.59743,42487232795,532.736,504.06912,0.52025,0.65634,42.25229,0.34514,95,1,0.58289,0.44554,1,0.92676,0.77344,0,,0.20712,0.37686,17.5256,0.98841,1,0.55432,0.36355,18.59606,0.98028,1,0,0,7
s18,intro.bmp,2,2594,42613.43,42.61343,42487273333,535.8592,497.82528,0.5233,0.64821,42.25229,0.36115,95,1,0.59036,0.4694,1,0.92676,0.77344,0,,0.20708,0.37702,17.59694,0.97666,1,0.55449,0.36359,18.74024,0.96853,1,0,0,7
s18,intro.bmp,2,2601,42728.48,42.72848,42487564528,612.18816,337.85088,0.59784,0.43991,42.67953,0.04894,96,1,0.59291,0.42983,1,0.92676,0.77344,0,,0.20738,0.37527,17.43278,1.01148,1,0.55501,0.36188,18.75139,1.00744,1,0,0,7
s18,intro.bmp,2,2602,42749.4,42.7494,42487617510,615.66976,335.60064,0.60124,0.43698,42.67953,0.06987,96,1,0.61483,0.42525,1,0.92676,0.77344,0,,0.20741,0.37547,17.40493,1.01148,1,0.55524,0.3618,18.75675,1.00335,1,0,0,7
s18,intro.bmp,2,2603,42761.18,42.76118,42487647353,619.17184,332.99712,0.60466,0.43359,42.67953,0.08166,96,1,0.62178,0.41664,1,0.92676,0.77344,0,,0.20741,0.37536,17.47487,0.99973,1,0.55527,0.36173,18.94404,0.9916,1,0,0,7
s18,intro.bmp,2,2604,42778.66,42.77866,42487691572,621.66016,331.57632,0.60709,0.43174,42.67953,0.09913,96,1,0.62163,0.42064,1,0.92676,0.77344,0,,0.20723,0.37505,17.27999,0.99207,1,0.55512,0.36177,18.90372,0.9916,1,0,0,7
s18,intro.bmp,2,2605,42794.04,42.79404,42487730497,605.06112,334.35648,0.59088,0.43536,42.67953,0.1145,96,1,0.47741,0.46075,1,0.92676,0.77344,0,,0.20553,0.37459,17.50363,0.99207,1,0.55323,0.36057,18.76701,0.9916,1,0,0,7
s18,intro.bmp,2,2606,42810.57,42.81057,42487772337,593.96096,337.05984,0.58004,0.43888,42.67953,0.13103,96,1,0.49336,0.467,1,0.92676,0.77344,0,,0.20573,0.3746,17.55197,0.99612,1,0.55327,0.36059,18.87851,0.99566,1,0,0,7
s18,intro.bmp,2,2607,42827.26,42.82726,42487814579,585.05216,339.19488,0.57134,0.44166,42.67953,0.14772,96,1,0.49305,0.46665,1,0.92676,0.77344,0,,0.20568,0.37459,17.53298,1.00018,1,0.5534,0.36084,19.04595,0.99205,1,0,0,7
s18,intro.bmp,2,2608,42843.52,42.84352,42487855737,581.8368,336.79104,0.5682,0.43853,42.67953,0.16398,96,1,0.53673,0.40729,1,0.92676,0.77344,0,,0.20619,0.37386,17.23403,0.99657,1,0.55426,0.36001,18.46172,0.99253,1,0,0,7
s18,intro.bmp,2,2609,42860.36,42.86036,42487898384,578.05824,338.56512,0.56451,0.44084,42.67953,0.18082,96,1,0.52396,0.46626,1,0.92676,0.77344,0,,0.20643,0.37363,17.2902,1.00066,1,0.55452,0.36008,18.44807,0.99662,1,0,0,7
s18,intro.bmp,2,2610,42876.14,42.87614,42487938331,574.88384,339.85536,0.56141,0.44252,42.67953,0.19661,96,1,0.52428,0.46264,1,0.92676,0.77344,0,,0.20653,0.37348,17.28105,1.00066,1,0.55449,0.3596,18.572,1.00428,1,0,0,7
s18,intro.bmp,2,2611,42892.94,42.89294,42487980892,572.09856,339.27168,0.55869,0.44176,42.67953,0.21342,96,1,0.52328,0.43191,1,0.92676,0.77344,0,,0.20652,0.37321,17.52964,1.00832,1,0.55443,0.35912,18.4474,1.00786,1,0,0,7
s18,intro.bmp,2,2612,42909.36,42.90936,42488022410,570.50112,339.5328,0.55713,0.4421,42.67953,0.22982,96,1,0.53534,0.44679,1,0.92676,0.77344,0,,0.20645,0.37302,17.72908,1.00424,1,0.55455,0.35904,18.51368,1.00378,1,0,0,7
s18,intro.bmp,2,2613,42925.67,42.92567,42488063724,569.09824,339.9552,0.55576,0.44265,42.67953,0.24614,96,1,0.53521,0.45087,1,0.92676,0.77344,0,,0.20624,0.3729,17.43768,1.00015,1,0.55457,0.35908,18.56979,0.99969,1,0,0,7
s18,intro.bmp,2,2614,42942.44,42.94244,42488106169,567.02976,339.93216,0.55374,0.44262,42.67953,0.26291,96,1,0.52137,0.44225,1,0.92676,0.77344,0,,0.20618,0.37273,17.14993,0.99607,1,0.55454,0.35878,18.77695,0.99561,1,0,0,7
s18,intro.bmp,2,2624,43106.83,43.10683,42488522304,478.54592,146.32704,0.46733,0.19053,43.05819,0.04865,97,1,0.47049,0.16444,1,0.92676,0.77344,0,,0.20564,0.36413,17.8974,0.99877,1,0.55321,0.34998,19.93978,1.0024,1,0,0,7
s18,intro.bmp,2,2625,43126.2,43.1262,42488571322,479.16032,142.62528,0.46793,0.18571,43.05819,0.06801,97,1,0.47036,0.16639,1,0.92676,0.77344,0,,0.20555,0.36422,17.88541,0.9992,1,0.55352,0.34986,19.83301,0.99877,1,0,0,7
s18,intro.bmp,2,2626,43139.24,43.13924,42488604355,481.15712,137.01888,0.46988,0.17841,43.05819,0.08105,97,1,0.47962,0.14193,1,0.92676,0.77344,0,,0.20576,0.36346,18.29877,0.99557,1,0.55392,0.34958,19.7438,0.99105,1,0,0,7
s18,intro.bmp,2,2627,43155.59,43.15559,42488645738,478.8224,135.88992,0.4676,0.17694,43.05819,0.0974,97,1,0.45393,0.16814,1,0.92676,0.77344,0,,0.20599,0.36317,18.34744,0.98785,1,0.55417,0.34935,19.8727,0.98333,1,0,0,7
s18,intro.bmp,2,2628,43171.9,43.1719,42488687000,477.0816,135.79008,0.4659,0.17681,43.05819,0.11371,97,1,0.45398,0.17584,1,0.92676,0.77344,0,,0.20613,0.36294,18.46314,0.98377,1,0.55418,0.34929,20.21787,0.97564,1,0,0,7
s18,intro.bmp,2,2629,43188.57,43.18857,42488729199,477.36832,141.53472,0.46618,0.18429,43.05819,0.13038,97,1,0.46842,0.24416,1,0.92676,0.77344,0,,0.20644,0.36253,18.42213,0.97608,1,0.55494,0.34911,19.84656,0.97203,1,0,0,7
s18,intro.bmp,2,2630,43205.1,43.2051,42488771029,473.58976,145.79712,0.46249,0.18984,43.05819,0.1469,97,1,0.42924,0.23981,1,0.92676,0.77344,0,,0.20618,0.36221,19.01535,0.96841,1,0.55423,0.34895,20.1329,0.96437,1,0,0,7
s18,intro.bmp,2,2631,43221.18,43.22118,42488811757,470.51776,149.6064,0.45949,0.1948,43.05819,0.16299,97,1,0.42949,0.24433,1,0.92676,0.77344,0,,0.20579,0.36228,18.65729,0.96483,1,0.55378,0.34827,20.12535,0.96079,1,0,0,7
s18,intro.bmp,2,2632,43238.86,43.23886,42488856492,458.88512,151.31136,0.44813,0.19702,43.05819,0.18066,97,1,0.32322,0.22154,1,0.92676,0.77344,0,,0.20369,0.36253,19.39681,0.96125,1,0.55133,0.34801,19.89231,0.96084,1,0,0,7
s18,intro.bmp,2,2633,43254.61,43.25461,42488896374,450.78528,152.16384,0.44022,0.19813,43.05819,0.19642,97,1,0.34525,0.21141,1,0.92676,0.77344,0,,0.20374,0.36244,19.42907,0.96536,1,0.55171,0.34801,19.63437,0.96495,1,0,0,7
s18,intro.bmp,2,2634,43270.83,43.27083,42488937449,443.86304,152.89344,0.43346,0.19908,43.05819,0.21264,97,1,0.34562,0.21143,1,0.92676,0.77344,0,,0.20388,0.36225,19.67496,0.96176,1,0.55189,0.34829,19.89465,0.96901,1,0,0,7
s18,intro.bmp,2,2635,43286.87,43.28687,42488978044,438.016,153.60768,0.42775,0.20001,43.05819,0.22868,97,1,0.34785,0.21301,1,0.92676,0.77344,0,,0.20414,0.36156,19.07749,0.96581,1,0.55216,0.34857,19.98163,0.96944,1,0,0,7
s18,intro.bmp,2,2636,43303.73,43.30373,42489020736,434.11456,154.31424,0.42394,0.20093,43.05819,0.24554,97,1,0.36681,0.21471,1,0.92676,0.77344,0,,0.20427,0.36137,19.10363,0.96985,1,0.55229,0.34839,19.92849,0.97347,1,0,0,7
s18,intro.bmp,2,2637,43319.75,43.31975,42489061275,430.65344,154.91328,0.42056,0.20171,43.05819,0.26156,97,1,0.36644,0.21416,1,0.92676,0.77344,0,,0.20428,0.36119,19.03075,0.97388,1,0.55239,0.34862,20.13293,0.96984,1,0,0,7
s18,intro.bmp,2,2641,43385.77,43.38577,42489228393,375.37792,172.13952,0.36658,0.22414,43.33747,0.04829,98,1,0.34,0.23336,1,0.92676,0.77344,0,,0.2038,0.36081,19.29437,0.95477,1,0.55219,0.34784,19.84222,0.96202,1,0,0,7
s18,intro.bmp,2,2642,43407.79,43.40779,42489284130,365.89568,174.44352,0.35732,0.22714,43.33747,0.07031,98,1,0.32025,0.23912,1,0.92676,0.77344,0,,0.20356,0.36075,18.70794,0.95477,1,0.55183,0.34769,19.65797,0.96202,1,0,0,7
s18,intro.bmp,2,2643,43418.87,43.41887,42489312193,359.36256,175.0272,0.35094,0.2279,43.33747,0.0814,98,1,0.31904,0.23171,1,0.92676,0.77344,0,,0.20358,0.36069,18.70101,0.96248,1,0.55186,0.34794,19.64088,0.96568,1,0,0,7
s18,intro.bmp,2,2644,43434.77,43.43477,42489352437,379.10528,175.23456,0.37022,0.22817,43.33747,0.0973,98,1,0.48592,0.22981,1,0.92676,0.77344,0,,0.20683,0.36104,18.4545,0.96614,1,0.55468,0.34782,19.613,0.96934,1,0,0,7
s18,intro.bmp,2,2645,43451.98,43.45198,42489395999,402.26816,176.66304,0.39284,0.23003,43.33747,0.11451,98,1,0.55122,0.24306,1,0.92676,0.77344,0,,0.20878,0.3614,18.59578,0.97746,1,0.55631,0.34795,19.24057,0.98066,1,0,0,7
s18,intro.bmp,2,2646,43467.93,43.46793,42489436364,420.38272,176.3712,0.41053,0.22965,43.33747,0.13046,98,1,0.55203,0.22654,1,0.92676,0.77344,0,,0.20891,0.36185,18.76606,0.98879,1,0.55647,0.34849,20.07578,0.99604,1,0,0,7
s18,intro.bmp,2,2647,43484.43,43.48443,42489478153,431.33952,173.57568,0.42123,0.22601,43.33747,0.14696,98,1,0.51754,0.19328,1,0.92676,0.77344,0,,0.20834,0.36242,18.86355,1.00417,1,0.55625,0.3485,20.30392,1.01142,1,0,0,7
s18,intro.bmp,2,2648,43500.66,43.50066,42489519234,439.77728,170.47296,0.42947,0.22197,43.33747,0.16319,98,1,0.51183,0.18161,1,0.92676,0.77344,0,,0.20807,0.36234,18.8406,1.01188,1,0.55612,0.34867,20.06555,1.01914,1,0,0,7
s18,intro.bmp,2,2649,43518.22,43.51822,42489563677,446.80192,167.89248,0.43633,0.21861,43.33747,0.18075,98,1,0.51183,0.18161,1,0.92676,0.77344,0,,0.20811,0.36236,18.64117,1.01188,1,0.55628,0.34891,20.2663,1.01914,1,0,0,7
